h_aleta_01_m,h_aleta_02_m,h_aleta_03_m,h_aleta_04_m,h_aleta_05_m,h_aleta_06_m,h_aleta_07_m,h_aleta_08_m,h_aleta_09_m,h_aleta_10_m,Lconv_m,TbaseProm_C
0.017894764303538,0.0150739757135958,0.0145021101893363,0.00687126950103769,0.0120588181924833,0.0197985916938032,0.01922448761109,0.0146762846039067,0.0072758730654796,0.0145869027307986,0.279444488175801,91.2777708928571
0.0134849316881589,0.0120299875649188,0.0114205620420241,0.0139890463348705,0.0177495483277395,0.0162668156055791,0.0136904081044585,0.0188705627230404,0.00597109975162323,0.0198701976309771,0.281331190227643,90.9286283928571
0.00579491814001984,0.00799243319207842,0.0113412899246684,0.00661263314277752,0.0143550561649655,0.00571988846073301,0.00926935821510413,0.00591555021679507,0.0155527899665762,0.0150268425138422,0.202339759221259,105.677583928571
0.010678708898759,0.00782291390044732,0.0162050724354492,0.010105689361482,0.0169295175110846,0.0123185140876943,0.0128850416652647,0.00542736274237351,0.0146634802981855,0.0102598475364825,0.241653740439203,97.1208710714286
0.00843807540938099,0.0115082506431755,0.0107370118590638,0.0120468356012954,0.0196922503126971,0.0104656710555235,0.0166161520000406,0.0132915139482484,0.0183369663366122,0.0103242927672436,0.272151671689938,92.2737660714286
0.00868278020279761,0.0186652885948545,0.00565301395636648,0.019261301420915,0.0133461037350639,0.0106454482503063,0.0199257848350867,0.00587543969221447,0.0127505953965142,0.00546645613183322,0.254395188097274,95.3631710714286
0.0135676360877935,0.00770702763492673,0.014464388005093,0.0197138551362587,0.0181235382681857,0.0117775437413131,0.0156269130507758,0.0166620312500478,0.0124226462627385,0.0129280023526635,0.287491525139136,90.1538832142857
0.00726176597558289,0.0105409988841786,0.0071333187960918,0.0159034063001684,0.0121551949160339,0.0117331825506015,0.0182899695674803,0.0129142815846734,0.0111363624787529,0.00903338033318969,0.243908576464735,96.7177567857143
0.00608018052754655,0.0112720420058797,0.00538630223609875,0.00936730910828642,0.0125526426477259,0.0194889959752958,0.00664074371290377,0.0150956158132493,0.012498985566488,0.0166564734391367,0.235341928098539,98.4544835714286
0.00715410496811314,0.00624803954653813,0.0109882790802868,0.0169544337796985,0.00787513608364835,0.0165166578822091,0.00935446995592802,0.00825337231417693,0.0052507338361551,0.0109798858988357,0.209016235824231,104.120360714286
0.0107162223694018,0.0148901740429305,0.00606377600705581,0.00728905980563408,0.00524863824351401,0.0067069453467111,0.0147768391401514,0.0110398527826238,0.00981539471250974,0.0133686799136566,0.203746262445319,105.253983928571
0.0199019069464977,0.0175172977102704,0.0154943477359938,0.0187738788369809,0.00559593060024627,0.00605500162423288,0.0121100943498208,0.0102375111943562,0.0190587809319267,0.0123434744171775,0.269931067331332,92.7405733928571
0.0130947366514003,0.0184289054859683,0.0116995256873554,0.0181555158390553,0.00880372624057443,0.00910714556237163,0.00992542085131385,0.0132134640572143,0.00830193011040472,0.0150714375662191,0.251437441886135,95.4089516071428
0.00714189924204501,0.00641150411749459,0.0180528761930807,0.00855303055335498,0.0107900601653389,0.01357313139088,0.012887029549272,0.0061403581916316,0.0181118890339704,0.0192670342762804,0.243448691908372,96.9531285714286
0.0171876095626201,0.00925702752420311,0.0129177019417694,0.0100912508602641,0.013320009661815,0.019616052033695,0.00967554376578472,0.015031949088843,0.00988950810963479,0.0166171589902262,0.261402854524865,93.7025823214286
